lsoa_code,lad_code,region_code,country_code,latitude,longitude
E01000816,E09000006,E12000007,E92000001,51.425053954545454,0.01899718181818182
E01000818,E09000006,E12000007,E92000001,51.423399333333336,0.0272237
E01000819,E09000006,E12000007,E92000001,51.420618250000004,0.019831068181818182
E01000820,E09000006,E12000007,E92000001,51.41476732075472,0.022492490566037734
E01000822,E09000006,E12000007,E92000001,51.41404388461539,0.011115307692307692
E01000823,E09000006,E12000007,E92000001,51.41141915625,0.0208125625
E01000824,E09000006,E12000007,E92000001,51.411294166666664,0.013295416666666665
E01000825,E09000006,E12000007,E92000001,51.4088582,0.023906514285714286
E01000826,E09000006,E12000007,E92000001,51.39234870731707,-0.007062390243902438
E01000827,E09000006,E12000007,E92000001,51.3934214,0.005212075
E01000828,E09000006,E12000007,E92000001,51.40244718181818,-0.00021925000000000002
E01000829,E09000006,E12000007,E92000001,51.39892488235294,0.010350617647058823
E01000830,E09000006,E12000007,E92000001,51.39710034782608,-0.007953
E01000831,E09000006,E12000007,E92000001,51.399308764705886,0.004405509803921568
E01000832,E09000006,E12000007,E92000001,51.380455125,-0.01000121875
E01000833,E09000006,E12000007,E92000001,51.38883558333333,-0.0029713055555555556
E01000834,E09000006,E12000007,E92000001,51.38379522727273,0.00046568181818181816
E01000835,E09000006,E12000007,E92000001,51.376592380208336,-0.016083526041666667
E01000836,E09000006,E12000007,E92000001,51.38047836842105,-0.005466473684210526
E01000837,E09000006,E12000007,E92000001,51.379024838709675,-0.023501677419354838
E01000838,E09000006,E12000007,E92000001,51.37483472093024,-0.0038237209302325586
E01000839,E09000006,E12000007,E92000001,51.371994862068966,-0.021506172413793104
E01000840,E09000006,E12000007,E92000001,51.37026525,-0.011279527777777777
E01000841,E09000006,E12000007,E92000001,51.37416547619048,-0.013795857142857143
E01000842,E09000007,E12000007,E92000001,51.54728235384615,-0.16702584615384616
E01000843,E09000007,E12000007,E92000001,51.54724292307692,-0.16154194871794872
E01000844,E09000007,E12000007,E92000001,51.545158689655175,-0.17117893103448276
E01000845,E09000007,E12000007,E92000001,51.545152538461544,-0.16257690384615384
E01000846,E09000007,E12000007,E92000001,51.543287348484846,-0.1641204696969697
E01000847,E09000007,E12000007,E92000001,51.543241131578945,-0.16976607894736842
E01000848,E09000007,E12000007,E92000001,51.54923868888889,-0.16861428888888888
E01000849,E09000007,E12000007,E92000001,51.54954383333333,-0.16540710416666668
E01000850,E09000007,E12000007,E92000001,51.519265810218975,-0.13304365693430656
E01000851,E09000007,E12000007,E92000001,51.521660387478846,-0.13844304060913706
E01000853,E09000007,E12000007,E92000001,51.524761873015876,-0.12466684126984126
E01000855,E09000007,E12000007,E92000001,51.51949112365591,-0.12769195698924732
E01000856,E09000007,E12000007,E92000001,51.54259163461539,-0.14167746153846153
E01000857,E09000007,E12000007,E92000001,51.5415499,-0.15900023333333332
E01000858,E09000007,E12000007,E92000001,51.54272106862745,-0.14871210784313726
E01000859,E09000007,E12000007,E92000001,51.541027,-0.15534082258064516
E01000860,E09000007,E12000007,E92000001,51.53914312121212,-0.15476551515151515
E01000861,E09000007,E12000007,E92000001,51.539531308823534,-0.13958158823529412
E01000862,E09000007,E12000007,E92000001,51.53900412857143,-0.14843207142857143
E01000863,E09000007,E12000007,E92000001,51.53809141104294,-0.14413006748466256
E01000866,E09000007,E12000007,E92000001,51.54500031372549,-0.13962254901960786
E01000867,E09000007,E12000007,E92000001,51.54285379104478,-0.13715908955223882
E01000868,E09000007,E12000007,E92000001,51.54230303703704,-0.12793974074074074
E01000869,E09000007,E12000007,E92000001,51.54716795555556,-0.13012915555555557
E01000870,E09000007,E12000007,E92000001,51.5475514375,-0.13754184375
E01000871,E09000007,E12000007,E92000001,51.555054215686276,-0.20265792156862744
E01000872,E09000007,E12000007,E92000001,51.55310026666667,-0.20950470000000002
E01000873,E09000007,E12000007,E92000001,51.55256582222223,-0.20043146666666667
E01000874,E09000007,E12000007,E92000001,51.552941,-0.19291939473684208
E01000875,E09000007,E12000007,E92000001,51.55013856666667,-0.20506786666666665
E01000876,E09000007,E12000007,E92000001,51.54863496875,-0.2009980625
E01000877,E09000007,E12000007,E92000001,51.554485514285716,-0.1951799142857143
E01000878,E09000007,E12000007,E92000001,51.556017043478256,-0.1914163695652174
E01000879,E09000007,E12000007,E92000001,51.554297500000004,-0.17920282352941175
E01000880,E09000007,E12000007,E92000001,51.55322279545454,-0.18397927272727274
E01000881,E09000007,E12000007,E92000001,51.55017842592593,-0.17869475925925926
E01000882,E09000007,E12000007,E92000001,51.548730454545456,-0.17404027272727274
E01000883,E09000007,E12000007,E92000001,51.54658018055555,-0.177511625
E01000884,E09000007,E12000007,E92000001,51.55942325454545,-0.19151901818181818
E01000885,E09000007,E12000007,E92000001,51.5585336119403,-0.18398073134328358
E01000886,E09000007,E12000007,E92000001,51.55464513333333,-0.1540163
E01000887,E09000007,E12000007,E92000001,51.55448438709678,-0.16237051612903225
E01000888,E09000007,E12000007,E92000001,51.55399353333333,-0.1583981
E01000889,E09000007,E12000007,E92000001,51.55208602777778,-0.1504727777777778
E01000890,E09000007,E12000007,E92000001,51.55204152380952,-0.15578042857142857
E01000891,E09000007,E12000007,E92000001,51.55093470454545,-0.15204838636363635
E01000892,E09000007,E12000007,E92000001,51.551735950819676,-0.1604719344262295
E01000893,E09000007,E12000007,E92000001,51.557169314285716,-0.16324145714285715
E01000894,E09000007,E12000007,E92000001,51.55447778019803,-0.1738650287128713
E01000895,E09000007,E12000007,E92000001,51.55673694897959,-0.17687306122448979
E01000896,E09000007,E12000007,E92000001,51.555642875,-0.1702205357142857
E01000897,E09000007,E12000007,E92000001,51.552577067796605,-0.17179098305084747
E01000898,E09000007,E12000007,E92000001,51.55233444444445,-0.1663572888888889
E01000899,E09000007,E12000007,E92000001,51.561407962616826,-0.17860985046728972
E01000900,E09000007,E12000007,E92000001,51.54797443902439,-0.15301136585365854
